TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PR01221	MAJORURINARY	5.94178981057251e-06	-12.0335001550647	22	4	0.111111111111111	36	6344	100189605,100048884,17844,100041687	Mup19,Mup18,Mup5,Mup8
PR00179	LIPOCALIN	1.62327642920141e-05	-11.0284788710383	28	4	0.111111111111111	36	6344	100048884,17844,100041687,100189605	Mup18,Mup5,Mup8,Mup19
PR00836	SOMATOTROPIN	0.000179072290033434	-8.62772097871559	20	3	0.0833333333333333	36	6344	18812,107849,18811	Prl2c3,Prl2c5,Prl2c2
PR00676	MASPIN	0.000858121107570333	-7.0607653174228	8	2	0.0555555555555556	36	6344	20723,20725	Serpinb9,Serpinb8
PR00385	P450	0.00192597664078268	-6.25232209403766	95	4	0.111111111111111	36	6344	13082,380997,107141,53973	Cyp26a1,Cyp2d12,Cyp2c50,Cyp3a41a
PR00641	CHEMOKINER7	0.00567465321565794	-5.17174582485485	1	1	0.0277777777777778	36	6344	12775	Ccr7
PR00048	ZINCFINGER	0.0113179942976078	-4.48136140409584	2	1	0.0277777777777778	36	6344	664987	Gm14393
PR00727	LEADERPTASE	0.0113179942976078	-4.48136140409584	2	1	0.0277777777777778	36	6344	66541	Immp1l
PR01449	BKCHANNELA	0.0113179942976078	-4.48136140409584	2	1	0.0277777777777778	36	6344	16532	Kcnu1
PR00305	1433ZETA	0.0390708625670168	-3.24237829268211	7	1	0.0277777777777778	36	6344	22631	Ywhaz
PR02050	B14GALTRFASE	0.0390708625670168	-3.24237829268211	7	1	0.0277777777777778	36	6344	56386	B4galt6
PR01689	EP450IICYP3A	0.0445298256334936	-3.11159607536485	8	1	0.0277777777777778	36	6344	53973	Cyp3a41a
PR00310	ANTIPRLFBTG1	0.0445298256334936	-3.11159607536485	8	1	0.0277777777777778	36	6344	12228	Btg3
PR01686	EP450ICYP2D	0.0445298256334936	-3.11159607536485	8	1	0.0277777777777778	36	6344	380997	Cyp2d12
PR00465	EP450IV	0.0499586334420075	-2.99655994714115	9	1	0.0277777777777778	36	6344	13082	Cyp26a1
PR00464	EP450II	0.0499586334420075	-2.99655994714115	9	1	0.0277777777777778	36	6344	53973	Cyp3a41a
PR01012	NRPEPTIDEYR	0.0607264298204528	-2.80137625854232	11	1	0.0277777777777778	36	6344	229214	Qrfpr
PR00301	HEATSHOCK70	0.0713755363577332	-2.63980009638995	13	1	0.0277777777777778	36	6344	193740	Hspa1a
PR00463	EP450I	0.0783933085621334	-2.54601670524108	82	2	0.0555555555555556	36	6344	380997,107141	Cyp2d12,Cyp2c50
PR01705	TSP1REPEAT	0.0871294300604824	-2.44036056401499	16	1	0.0277777777777778	36	6344	210801	Unc5d
PR00657	CCCHEMOKINER	0.0871294300604824	-2.44036056401499	16	1	0.0277777777777778	36	6344	12775	Ccr7
PR00759	BASICPTASE	0.10262336395247	-2.27668965333448	19	1	0.0277777777777778	36	6344	641368	Spint5
PR00008	DAGPEDOMAIN	0.122884756992558	-2.09650829782754	23	1	0.0277777777777778	36	6344	18751	Prkcb
PR00360	C2DOMAIN	0.127880192641077	-2.05666144837095	24	1	0.0277777777777778	36	6344	18751	Prkcb
PR01534	VOMERONASL1R	0.132264440422364	-2.02295202386533	112	2	0.0555555555555556	36	6344	100312470,100312476	Vmn1r2,Vmn1r238
PR00205	CADHERIN	0.139987161652641	-1.9662045630589	116	2	0.0555555555555556	36	6344	104010,241201	Cdh22,Cdh7
PR00259	TMFOUR	0.14270110664906	-1.94700299945542	27	1	0.0277777777777778	36	6344	56434	Tspan3
PR00031	HTHREPRESSR	0.147586773921398	-1.91333897840937	28	1	0.0277777777777778	36	6344	18096	Nkx6-1
PR00014	FNTYPEIII	0.166860158493781	-1.79059919164781	32	1	0.0277777777777778	36	6344	17930	Myom2
PR00169	KCHANNEL	0.176337302195948	-1.73535662831775	34	1	0.0277777777777778	36	6344	16532	Kcnu1
PR01638	MHCCLASSI	0.190356789576285	-1.6588551278836	37	1	0.0277777777777778	36	6344	110557	H2-Q6
PR00024	HOMEOBOX	0.406420159169162	-0.900367779693287	91	1	0.0277777777777778	36	6344	18096	Nkx6-1
PR00237	GPCRRHODOPSN	0.927445236733796	-0.0753215301964898	1410	5	0.138888888888889	36	6344	258724,12775,383563,258859,229214	Or6c208,Ccr7,Gpr25,Or1f19,Qrfpr
PR00245	OLFACTORYR	0.991731550886171	-0.00830282234588419	1112	2	0.0555555555555556	36	6344	258724,258859	Or6c208,Or1f19
PR00961	HUDSXLRNA	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01078	AMINACHANNEL	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00786	NEPRILYSIN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01788	PROSTANOIDR	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00597	GELSOLIN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01496	SHAKERCHANEL	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00042	LEUZIPPRFOS	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01011	GLUTPROXDASE	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01163	BETATUBULIN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00299	ACRYSTALLIN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01657	MCMFAMILY	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00003	4DISULPHCORE	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00137	LYSOZYME	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00219	SYNAPTOBREVN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01504	PNCREATITSAP	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01818	DESMOCADHERN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00441	GPROTEINAI	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00593	MTABOTROPICR	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01792	VDCCGAMMA	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01097	TRNSRECEPTRP	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR01347	EPHRIN	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00619	GATAZNFINGER	0.999999999982406	-1.75942283928523e-11	8	0	0	36	6344
PR00320	GPROTEINBRPT	0.999999999985717	-1.42832517291338e-11	84	0	0	36	6344
PR00264	INTERLEUKIN1	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01433	POLYCYSTIN2	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00103	CAMPKINASE	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01266	GSTRNSFRASEA	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00404	MADSDOMAIN	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01819	DESMOGLEIN	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00120	HATPASE	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01234	TNECROSISFCT	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00814	BETAHAEM	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01095	TASKCHANNEL	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01976	IGFBPFAMILY	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01536	INTRLKN1R12F	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00717	GPCRKINASE	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00475	HEXOKINASE	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00314	CLATHRINADPT	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01282	COUPTNFACTOR	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00970	RIBTRNSFRASE	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01909	ADSPHPHTASEA	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01820	DESMOCOLLIN	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01685	EP450ICYP2B	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01079	GABAARALPHA	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00363	CYTOCHROMEB5	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00276	INSULINFAMLY	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR01472	ICAMVCAM1	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00373	GLYCHORMONER	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
PR00213	MYELINP0	0.99999999998814	-1.18603007955075e-11	6	0	0	36	6344
