TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00349	KRAB	9.21744349384369e-09	-18.5021681161516	291	13	0.224137931034483	58	9882	100041379,666532,100043034,668620,112422,626316,100041433,433801,195531,667666,664987,100041677,433791	Zfp980,Zfp991,Rex2,Zfp936,Zfp979,Zfp987,Zfp981,Zfp268,Zfp982,Zfp600,Gm14393,Zfp984,Zfp992
SM00258	SAND	6.60525496806007e-06	-11.9276450184549	7	3	0.0517241379310345	58	9882	20684,109032,434484	Sp100,Sp110,Sp140
SM00636	Glyco_18	2.23643677160992e-05	-10.7080415926126	10	3	0.0517241379310345	58	9882	12655,104183,81600	Chil3,Chil4,Chia1
SM00355	ZnF_C2H2	4.70864023095981e-05	-9.9635262969333	620	13	0.224137931034483	58	9882	433791,100041677,664987,667666,100043034,668620,666532,100041379,433801,195531,100041433,112422,626316	Zfp992,Zfp984,Gm14393,Zfp600,Rex2,Zfp936,Zfp991,Zfp980,Zfp268,Zfp982,Zfp981,Zfp979,Zfp987
SM00297	BROMO	0.0015093853940277	-6.4960527348347	39	3	0.0517241379310345	58	9882	434484,66505,20684	Sp140,Zmynd11,Sp100
SM00817	Amelin	0.00586925723537249	-5.13802718886012	1	1	0.0172413793103448	58	9882	11698	Ambn
SM00494	ChtBD2	0.0117046567981034	-4.44776849943424	2	1	0.0172413793103448	58	9882	81600	Chia1
SM00220	S_TKc	0.0182021730506754	-4.00621429363805	359	6	0.103448275862069	58	9882	17347,27263,628664,236574,18751,264064	Mknk2,Smok2a,Gm6902,Smok2b,Prkcb,Cdk8
SM00160	RanBD	0.0290096231732319	-3.54012767048052	5	1	0.0172413793103448	58	9882	223332	Ranbp3l
SM00729	Elp3	0.0403804689570041	-3.20940905256894	7	1	0.0172413793103448	58	9882	56738	Mocs1
SM00101	14_3_3	0.0403804689570041	-3.20940905256894	7	1	0.0172413793103448	58	9882	22631	Ywhaz
SM00099	btg1	0.0460167153168128	-3.07875057204582	8	1	0.0172413793103448	58	9882	12228	Btg3
SM01203	DUF3585	0.0460167153168128	-3.07875057204582	8	1	0.0172413793103448	58	9882	231830	Micall2
SM01026	Beach	0.0516204251106798	-2.96383784933853	9	1	0.0172413793103448	58	9882	18201	Nsmaf
SM00246	WH2	0.0682381754544187	-2.68475111334229	12	1	0.0172413793103448	58	9882	12808	Cobl
SM00232	JAB_MPN	0.0682381754544187	-2.68475111334229	12	1	0.0172413793103448	58	9882	368203	Brcc3dc
SM00406	IGv	0.0817337242276975	-2.50428858104215	81	2	0.0344827586206897	58	9882	241568,320832	Lrrc4c,Sirpb1a
SM00568	GRAM	0.0899507430848485	-2.40849305753191	16	1	0.0172413793103448	58	9882	18201	Nsmaf
SM00249	PHD	0.0959403397638497	-2.34402874149434	89	2	0.0344827586206897	58	9882	434484,66505	Sp140,Zmynd11
SM00131	KU	0.10590810813634	-2.24518346522313	19	1	0.0172413793103448	58	9882	641368	Spint5
SM00293	PWWP	0.111165872483953	-2.19673184639247	20	1	0.0172413793103448	58	9882	66505	Zmynd11
SM00645	Pept_C1	0.126757523136731	-2.06547928413628	23	1	0.0172413793103448	58	9882	94242	Tinagl1
SM00119	HECTc	0.147128938650569	-1.91644594298301	27	1	0.0172413793103448	58	9882	226098	Hectd2
SM00408	IGc2	0.149455992050132	-1.90075329704368	228	3	0.0517241379310345	58	9882	17930,241568,244682	Myom2,Lrrc4c,Cntn5
SM00112	CA	0.150210256879116	-1.89571925384038	117	2	0.0344827586206897	58	9882	241201,104010	Cdh7,Cdh22
SM00409	IG	0.180755743173024	-1.71060864432343	378	4	0.0689655172413793	58	9882	17930,241568,320832,244682	Myom2,Lrrc4c,Sirpb1a,Cntn5
SM00389	HOX	0.183803147534515	-1.69388994442745	252	3	0.0517241379310345	58	9882	71468,18096,664783	Obox1,Nkx6-1,Dux
SM00185	ARM	0.214818013199081	-1.53796405953259	41	1	0.0172413793103448	58	9882	16646	Kpna1
SM00060	FN3	0.217698091282258	-1.52464607843162	149	2	0.0344827586206897	58	9882	17930,244682	Myom2,Cntn5
SM00133	S_TK_X	0.233168323784352	-1.45599466656059	45	1	0.0172413793103448	58	9882	18751	Prkcb
SM00013	LRRNT	0.268613555779419	-1.31448152788867	53	1	0.0172413793103448	58	9882	241568	Lrrc4c
SM00369	LRR_TYP	0.274306067901902	-1.29351075987639	175	2	0.0344827586206897	58	9882	100503386,241568	Tpbgl,Lrrc4c
SM00407	IGc1	0.289943881279788	-1.23806788755596	58	1	0.0172413793103448	58	9882	320832	Sirpb1a
SM00093	SERPIN	0.306566908111164	-1.18231925016607	62	1	0.0172413793103448	58	9882	20725	Serpinb8
SM00109	C1	0.31473439933395	-1.15602617254755	64	1	0.0172413793103448	58	9882	18751	Prkcb
SM00033	CH	0.31473439933395	-1.15602617254755	64	1	0.0172413793103448	58	9882	231830	Micall2
SM00225	BTB	0.333022632770277	-1.09954482503419	202	2	0.0344827586206897	58	9882	399675,668960	Tdpoz4,Btbd35f10
SM00132	LIM	0.350333352216331	-1.04887014287321	73	1	0.0172413793103448	58	9882	231830	Micall2
SM00248	ANK	0.354496045339326	-1.03705808867352	212	2	0.0344827586206897	58	9882	626415,100861668	Potefam3e,Potefam3b
SM00082	LRRCT	0.357993903428374	-1.02723932225612	75	1	0.0172413793103448	58	9882	100503386	Tpbgl
SM00028	TPR	0.502803521124667	-0.687555799258212	118	1	0.0172413793103448	58	9882	15959	Ifit3
SM00239	C2	0.511612212526482	-0.670188338322172	121	1	0.0172413793103448	58	9882	18751	Prkcb
SM00382	AAA	0.556064020603049	-0.586871846390715	137	1	0.0172413793103448	58	9882	26357	Abcg2
SM00228	PDZ	0.584292674995332	-0.537353265876619	148	1	0.0172413793103448	58	9882	20649	Sntb1
SM00184	RING	0.742783189931422	-0.297351080438956	228	1	0.0172413793103448	58	9882	386611	Rnf133
SM00233	PH	0.777456529883179	-0.251727546609875	252	1	0.0172413793103448	58	9882	20649	Sntb1
SM00320	WD40	0.78277048778563	-0.244915745006845	256	1	0.0172413793103448	58	9882	18201	Nsmaf
SM00386	HAT	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00274	FOLN	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00460	TGc	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00461	WH1	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00276	GLECT	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00238	BIR	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00027	EH	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM01330	Frizzled	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00096	UTG	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00439	BAH	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00508	PostSET	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00720	calpain_III	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00038	COLFI	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00115	CASc	0.99999999997127	-2.87303167178248e-11	11	0	0	58	9882
SM00034	CLECT	0.999999999973811	-2.61895079755415e-11	121	0	0	58	9882
SM00875	BACK	0.9999999999745	-2.5500437484725e-11	57	0	0	58	9882
SM00325	RhoGEF	0.999999999977612	-2.23877957830498e-11	65	0	0	58	9882
SM00423	PSI	0.999999999977959	-2.20414096447031e-11	40	0	0	58	9882
SM00282	LamG	0.999999999977959	-2.20414096447031e-11	40	0	0	58	9882
SM00462	PTB	0.999999999977959	-2.20414096447031e-11	40	0	0	58	9882
SM00630	Sema	0.99999999997892	-2.10796111035452e-11	31	0	0	58	9882
SM00165	UBA	0.99999999997892	-2.10796111035452e-11	31	0	0	58	9882
SM00100	cNMP	0.99999999997892	-2.10796111035452e-11	31	0	0	58	9882
SM01418	Defensin_propep	0.99999999997892	-2.10796111035452e-11	31	0	0	58	9882
SM00314	RA	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00110	C1Q	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00558	JmjC	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00235	ZnMc	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00303	GPS	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00451	ZnF_U1	0.999999999979405	-2.05944768850911e-11	29	0	0	58	9882
SM00487	DEXDc	0.999999999979865	-2.01351464112536e-11	108	0	0	58	9882
SM00180	EGF_Lam	0.999999999979962	-2.00383585227699e-11	35	0	0	58	9882
SM00204	TGFB	0.999999999979962	-2.00383585227699e-11	35	0	0	58	9882
SM00199	SCY	0.999999999979962	-2.00383585227699e-11	35	0	0	58	9882
SM00969	SOCS_box	0.999999999979962	-2.00383585227699e-11	35	0	0	58	9882
SM00434	TOP4c	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00978	Tim44	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00705	THEG	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01142	DSHCT	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01230	Gln-synt_C	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00825	PKS_KS	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01314	SnAC	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00888	EF1_GNE	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01010	AMPKBI	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00581	PSP	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00223	APPLE	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01011	AMP_N	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00661	RPOL9	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01072	CDC48_2	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01423	Milton	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01206	Fibrillarin	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00551	ZnF_TAZ	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01086	ClpB_D2-small	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01237	ICA69	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00550	Zalpha	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01179	DUF862	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00976	Telo_bind	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01421	DUF3480	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00437	TOP1Ac	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01022	ASCH	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01362	DUF663	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01233	HABP4_PAI-RBP1	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01313	Sec3-PIP2_bind	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01267	LAG1_DNAbind	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00993	YL1_C	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01154	DUF1704	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01399	Sybindin	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00433	TOP2c	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01415	DUF106	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00792	Agouti	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM01165	DUF1866	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00638	LPD_N	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
SM00095	TR_THY	0.999999999980906	-1.90937118817614e-11	2	0	0	58	9882
