TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00248	ANK	0.00193282837726464	-6.24877086838586	212	5	0.119047619047619	42	9882	77531,14489,30785,66860,67434	Anks1b,Mtpn,Cttnbp2,Tanc1,Ankrd33b
SM00033	CH	0.00248417668708815	-5.99781398737284	64	3	0.0714285714285714	42	9882	260315,20741,78286	Nav3,Sptb,Nav2
SM00516	SEC14	0.00458717538452429	-5.38449082897176	24	2	0.0476190476190476	42	9882	223435,74438	Trio,Clvs1
SM00150	SPEC	0.00621530362341846	-5.08074070188717	28	2	0.0476190476190476	42	9882	223435,20741	Trio,Sptb
SM00227	NEBU	0.0168950795694989	-4.08073284917922	4	1	0.0238095238095238	42	9882	74103	Nebl
SM00382	AAA	0.0201844609347706	-3.9028422312627	137	3	0.0714285714285714	42	9882	78286,668225,260315	Nav2,Fignl2,Nav3
SM00415	HSF	0.0252378022306259	-3.6794123199567	6	1	0.0238095238095238	42	9882	26386	Hsf4
SM00330	PIPKc	0.0335113994184947	-3.39586961688452	8	1	0.0238095238095238	42	9882	108083	Pip4k2b
SM00107	BTK	0.0335113994184947	-3.39586961688452	8	1	0.0238095238095238	42	9882	114713	Rasa2
SM01100	CRAL_TRIO_N	0.0417164300310708	-3.17686022223592	10	1	0.0238095238095238	42	9882	74438	Clvs1
SM00391	MBD	0.0498534485606854	-2.99866760621707	12	1	0.0238095238095238	42	9882	17191	Mbd2
SM00246	WH2	0.0498534485606854	-2.99866760621707	12	1	0.0238095238095238	42	9882	12808	Cobl
SM00323	RasGAP	0.0538966253733078	-2.92068741205675	13	1	0.0238095238095238	42	9882	114713	Rasa2
SM00744	RINGv	0.0699020414943096	-2.66066042424168	17	1	0.0238095238095238	42	9882	72925	Marchf1
SM00037	CNX	0.0738619111609633	-2.60555799443942	18	1	0.0238095238095238	42	9882	14622	Gjb5
SM00079	PBPe	0.0738619111609633	-2.60555799443942	18	1	0.0238095238095238	42	9882	14805	Grik1
SM00918	Lig_chan-Glu_bd	0.0738619111609633	-2.60555799443942	18	1	0.0238095238095238	42	9882	14805	Grik1
SM00097	WNT1	0.0778053215120657	-2.55354545023894	19	1	0.0238095238095238	42	9882	22415	Wnt3
SM01089	Connexin_CCC	0.0778053215120657	-2.55354545023894	19	1	0.0238095238095238	42	9882	14622	Gjb5
SM00233	PH	0.0910388245539422	-2.39646922000181	252	3	0.0714285714285714	42	9882	223435,20741,114713	Trio,Sptb,Rasa2
SM00179	EGF_CA	0.094612615944918	-2.35796445087615	122	2	0.0476190476190476	42	9882	353156,17064	Egfl7,Cd93
SM00076	IFabd	0.0972778106931159	-2.33018436622809	24	1	0.0238095238095238	42	9882	15962	Ifna1
SM00072	GuKc	0.101123857758153	-2.29140919901311	25	1	0.0238095238095238	42	9882	50791	Magi2
SM00178	SAR	0.10876802413203	-2.21853788360146	27	1	0.0238095238095238	42	9882	11861	Arl4a
SM00429	IPT	0.10876802413203	-2.21853788360146	27	1	0.0238095238095238	42	9882	228598	Ebf4
SM00229	RasGEFN	0.112566273039561	-2.18421313710024	28	1	0.0238095238095238	42	9882	622924	Gm6370
SM00050	DISIN	0.146046999144148	-1.92382679713012	37	1	0.0238095238095238	42	9882	11490	Adam15
SM00462	PTB	0.156930751507901	-1.85195064413331	40	1	0.0238095238095238	42	9882	77531	Anks1b
SM00177	ARF	0.160528486561111	-1.82928386579885	41	1	0.0238095238095238	42	9882	11861	Arl4a
SM00212	UBCc	0.160528486561111	-1.82928386579885	41	1	0.0238095238095238	42	9882	14339	Aktip
SM00608	ACR	0.167679050491178	-1.78570354048967	43	1	0.0238095238095238	42	9882	11490	Adam15
SM00369	LRR_TYP	0.170122211246465	-1.7712382105242	175	2	0.0476190476190476	42	9882	14729,14160	Gp5,Lgr5
SM00181	EGF	0.17315270589577	-1.75358138078963	177	2	0.0476190476190476	42	9882	353156,17064	Egfl7,Cd93
SM00339	FH	0.174770144504134	-1.74428362837961	45	1	0.0238095238095238	42	9882	17301	Foxd2
SM00456	WW	0.181802251237801	-1.70483571426922	47	1	0.0238095238095238	42	9882	50791	Magi2
SM00326	SH3	0.202357326896276	-1.59772019929046	196	2	0.0476190476190476	42	9882	223435,74103	Trio,Nebl
SM00013	LRRNT	0.202549416966982	-1.59677138780225	53	1	0.0238095238095238	42	9882	14160	Lgr5
SM00365	LRR_SD22	0.205956978722674	-1.58008797315498	54	1	0.0238095238095238	42	9882	14160	Lgr5
SM00612	Kelch	0.209350324967434	-1.56374623424958	55	1	0.0238095238095238	42	9882	546611	Klhl33
SM00364	LRR_BAC	0.212729513562972	-1.54773380964121	56	1	0.0238095238095238	42	9882	14160	Lgr5
SM00875	BACK	0.216094602141876	-1.53203899430104	57	1	0.0238095238095238	42	9882	546611	Klhl33
SM00109	C1	0.239260215249226	-1.4302035525941	64	1	0.0238095238095238	42	9882	333050	Ksr2
SM00325	RhoGEF	0.242514551253408	-1.41669356523614	65	1	0.0238095238095238	42	9882	223435	Trio
SM00408	IGc2	0.252657135356303	-1.37572190558363	228	2	0.0476190476190476	42	9882	268890,223435	Lsamp,Trio
SM01391	Filament	0.261757076581206	-1.34033839394764	71	1	0.0238095238095238	42	9882	12075	Bfsp1
SM00132	LIM	0.268064570002429	-1.31652739464605	73	1	0.0238095238095238	42	9882	74103	Nebl
SM00082	LRRCT	0.274319445062614	-1.29346199378587	75	1	0.0238095238095238	42	9882	14729	Gp5
SM00454	SAM	0.298821277580807	-1.207909618149	83	1	0.0238095238095238	42	9882	77531	Anks1b
SM00028	TPR	0.396851707730929	-0.92419260023937	118	1	0.0238095238095238	42	9882	66860	Tanc1
SM00239	C2	0.404602421617746	-0.904850369052005	121	1	0.0238095238095238	42	9882	114713	Rasa2
SM00034	CLECT	0.404602421617746	-0.904850369052005	121	1	0.0238095238095238	42	9882	17064	Cd93
SM00173	RAS	0.429742376902168	-0.84456937332405	131	1	0.0238095238095238	42	9882	11861	Arl4a
SM00220	S_TKc	0.454351308665122	-0.788884572543131	359	2	0.0476190476190476	42	9882	223435,333050	Trio,Ksr2
SM00228	PDZ	0.470122198093626	-0.754762622127235	148	1	0.0238095238095238	42	9882	50791	Magi2
SM00175	RAB	0.470122198093626	-0.754762622127235	148	1	0.0238095238095238	42	9882	11861	Arl4a
SM00409	IG	0.481393889774467	-0.731069446330114	378	2	0.0476190476190476	42	9882	223435,268890	Trio,Lsamp
SM00355	ZnF_C2H2	0.495780013900745	-0.701622971002858	620	3	0.0714285714285714	42	9882	22722,22696,664799	Zfp64,Zfp37,Ctcfl
SM00360	RRM	0.575230234052764	-0.552984911278011	199	1	0.0238095238095238	42	9882	108013	Celf4
SM00225	BTB	0.580734174923546	-0.5434621570812	202	1	0.0238095238095238	42	9882	243043	Kctd8
SM00349	KRAB	0.715784088303193	-0.334376710146807	291	1	0.0238095238095238	42	9882	22696	Zfp37
SM00404	PTPc_motif	0.99999999996021	-3.97900989666313e-11	61	0	0	42	9882
SM00005	DEATH	0.999999999967681	-3.23191321300516e-11	27	0	0	42	9882
SM01289	PYRIN	0.999999999967681	-3.23191321300516e-11	27	0	0	42	9882
SM00119	HECTc	0.999999999967681	-3.23191321300516e-11	27	0	0	42	9882
SM00872	Alpha-mann_mid	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00741	SapB	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00089	PKD	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00765	MANEC	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00642	Aamy	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00614	ZnF_BED	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01175	DUF4206	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00673	CARP	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00991	WHEP-TRS	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01201	FerB	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00891	ERCC4	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00571	DDT	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00739	KOW	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01015	Arfaptin	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00838	EFG_C	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00584	TLDc	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00878	Biotin_carb_C	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00664	DoH	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01008	Ald_Xan_dh_C	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00533	MUTSd	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00580	PUG	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00540	LEM	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00879	Brix	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01041	BRO1	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00588	NEUZ	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00549	TAFH	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00428	H3	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00572	DZF	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01145	DUF1041	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00534	MUTSac	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01202	FerI	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01163	DUF1785	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00539	NIDO	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00892	Endonuclease_NS	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00264	BAG	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00266	CAD	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00446	LRRcap	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00331	PP2C_SIG	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01270	Longin	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00321	WSC	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00160	RanBD	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00678	WWE	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00602	VPS10	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01092	CO_deh_flav_C	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM01408	ING	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00103	ALBUMIN	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00570	AWS	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00733	Mterf	0.999999999971597	-2.84030366927976e-11	5	0	0	42	9882
SM00129	KISc	0.999999999972789	-2.72108429488467e-11	41	0	0	42	9882
SM00185	ARM	0.999999999972789	-2.72108429488467e-11	41	0	0	42	9882
SM00368	LRR_RI	0.999999999972789	-2.72108429488467e-11	41	0	0	42	9882
SM00202	SR	0.999999999973819	-2.6181324715167e-11	28	0	0	42	9882
SM00147	RasGEF	0.999999999973819	-2.6181324715167e-11	28	0	0	42	9882
SM00414	H2A	0.999999999973819	-2.6181324715167e-11	28	0	0	42	9882
SM00315	RGS	0.999999999973847	-2.6153052775197e-11	34	0	0	42	9882
SM00589	PRY	0.999999999973847	-2.6153052775197e-11	34	0	0	42	9882
SM00214	VWC	0.999999999973847	-2.6153052775197e-11	34	0	0	42	9882
SM00195	DSPc	0.999999999977425	-2.25747246790043e-11	36	0	0	42	9882
SM00280	KAZAL	0.999999999977425	-2.25747246790043e-11	36	0	0	42	9882
SM00317	SET	0.999999999977425	-2.25747246790043e-11	36	0	0	42	9882
SM01417	Solute_trans_a	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01340	DNA_mis_repair	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00307	ILWEQ	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01027	Beta-Casp	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01192	Enolase_C	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00051	DSL	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00098	alkPPc	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00542	FYRC	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00920	MHC_II_alpha	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00750	KIND	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00025	Pumilio	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00573	HSA	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01007	Aldolase_II	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00068	GHB	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00804	TAP_C	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01249	KASH	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01240	IMPDH	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00279	HhH2	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM00094	TR_FER	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
SM01225	G8	0.999999999977687	-2.23135219412937e-11	4	0	0	42	9882
